,Unnamed: 0,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type,bleu,sem,acpt_per,acpt_orig,acpt,id,original_text_raw,perturbed_text_raw
1043,1043,1.0,22.0,1.0,0.0007993578910827638,full of [[surprises]] .,0.0,0.999560296535492,full of [[stumped]] .,Successful,0.7071067811865475,0.4407017230987549,-34.28377151489258,-27.1886043548584,-7.09516716003418,textfooler-1043,full of surprises .,full of stumped .
980,980,0.0,133.0,0.0,0.0008574724197387695,"an [[allegory]] concerning the chronically [[mixed]] signals african [[american]] professionals get about overachieving could [[be]] intriguing , but the [[supernatural]] trappings only [[obscure]] the message .",1.0,0.9132663011550904,"an [[antithesis]] concerning the chronically [[mix]] signals african [[usa]] professionals get about overachieving could [[ai]] intriguing , but the [[unexplained]] trappings only [[spate]] the message .",Successful,0.35122470150715807,0.7461129426956177,-60.37852096557617,-55.72663497924805,-4.651885986328125,textfooler-980,"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .","an antithesis concerning the chronically mix signals african usa professionals get about overachieving could ai intriguing , but the unexplained trappings only spate the message ."
1047,1047,1.0,149.0,1.0,0.0004063248634338379,"as allen's execution date closes in , the [[documentary]] gives an [[especially]] [[poignant]] [[portrait]] of her friendship with the never [[flagging]] legal investigator david presson .",0.0,0.9784676432609558,"as allen's execution date closes in , the [[documented]] gives an [[basically]] [[agonizing]] [[resemblance]] of her friendship with the never [[supervising]] legal investigator david presson .",Successful,0.5997079188357801,0.760294497013092,-56.00132369995117,-54.73976135253906,-1.2615623474121094,textfooler-1047,"as allen's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson .","as allen's execution date closes in , the documented gives an basically agonizing resemblance of her friendship with the never supervising legal investigator david presson ."
839,839,1.0,48.0,1.0,0.0047067999839782715,"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely [[beacon]] .",0.0,0.67049241065979,"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely [[signposts]] .",Successful,0.9304899483313592,0.9550429582595824,-47.42318725585938,-47.72271347045898,0.2995262145996094,textfooler-839,"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely beacon .","at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely signposts ."
649,649,1.0,37.0,1.0,0.19130885601043696,there has to be a few [[advantages]] to never growing [[old]] . like being able to hit on a 15-year old when you're over 100 .,0.0,0.7322321534156799,there has to be a few [[benefits]] to never growing [[oldest]] . like being able to hit on a 15-year old when you're over 100 .,Successful,0.7847574847738751,0.946443736553192,-40.09373092651367,-40.12025833129883,0.02652740478515625,textfooler-649,there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .,there has to be a few benefits to never growing oldest . like being able to hit on a 15-year old when you're over 100 .
539,539,0.0,145.0,0.0,0.001310884952545166,"it feels like very light errol morris , [[focusing]] on [[eccentricity]] but [[failing]] , [[ultimately]] , to make something bigger out of its scrapbook of oddballs .",1.0,0.5008845925331116,"it feels like very light errol morris , [[focus]] on [[outweigh]] but [[frailty]] , [[finally]] , to make something bigger out of its scrapbook of oddballs .",Successful,0.6849990973963097,0.8697134256362915,-52.13256454467773,-52.16238021850586,0.029815673828125,textfooler-539,"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .","it feels like very light errol morris , focus on outweigh but frailty , finally , to make something bigger out of its scrapbook of oddballs ."
317,317,1.0,294.0,1.0,0.0007673501968383789,"[[beautifully]] [[crafted]] and [[brutally]] honest , [[promises]] [[offers]] an unexpected window into the [[complexities]] of the [[middle]] [[east]] [[struggle]] and into the humanity of its people .",0.0,0.961894989013672,"[[unbelievably]] [[fabricated]] and [[hastily]] honest , [[dedication]] [[proposing]] an unexpected window into the [[technicalities]] of the [[average]] [[eastern]] [[hostilities]] and into the humanity of its people .",Successful,0.4325307727072111,0.6863205432891846,-54.47028350830078,-49.27106857299805,-5.1992149353027335,textfooler-317,"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","unbelievably fabricated and hastily honest , dedication proposing an unexpected window into the technicalities of the average eastern hostilities and into the humanity of its people ."
777,777,1.0,61.0,1.0,0.0010647177696228027,a [[forceful]] drama of an alienated executive who re-invents himself .,0.0,0.9996479749679564,a [[pompous]] drama of an alienated executive who re-invents himself .,Successful,0.8070557274927981,0.8903679847717285,-38.150856018066406,-37.09176254272461,-1.0590934753417969,textfooler-777,a forceful drama of an alienated executive who re-invents himself .,a pompous drama of an alienated executive who re-invents himself .
469,469,1.0,61.0,1.0,0.007277190685272217,"hugh grant , who has a good line in charm , has never been more [[charming]] than in about a boy .",0.0,0.5260251760482788,"hugh grant , who has a good line in charm , has never been more [[purty]] than in about a boy .",Successful,0.8725129388059689,0.9634800553321838,-41.90653991699219,-42.4991569519043,0.5926170349121094,textfooler-469,"hugh grant , who has a good line in charm , has never been more charming than in about a boy .","hugh grant , who has a good line in charm , has never been more purty than in about a boy ."
329,329,0.0,29.0,0.0,0.0011771321296691895,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a [[mundane]] soap opera .,1.0,0.8637502193450928,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a [[commonplace]] soap opera .,Successful,0.8725129388059689,0.9643384218215942,-34.68251800537109,-33.94106292724609,-0.741455078125,textfooler-329,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a commonplace soap opera .
781,781,1.0,41.0,1.0,0.0010092854499816897,this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .,0.0,0.99135160446167,this is a [[enigmatic]] film because there is no clear-cut hero and no all-out villain .,Successful,0.8153551038173115,0.9459632635116576,-34.717330932617195,-31.98037147521973,-2.736959457397461,textfooler-781,this is a fascinating film because there is no clear-cut hero and no all-out villain .,this is a enigmatic film because there is no clear-cut hero and no all-out villain .
690,690,1.0,89.0,1.0,0.0008034110069274902,"the [[wonderfully]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatized]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.0,0.9895483255386353,"the [[appallingly]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatization]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",Successful,0.887471344215533,0.9844510555267334,-57.92655563354492,-56.85805892944336,-1.0684967041015625,textfooler-690,"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the appallingly lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatization the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting ."
197,197,0.0,92.0,0.0,0.0007461905479431152,"the self-serious equilibrium makes its point too [[well]] ; a movie , like life , isn't [[much]] [[fun]] without the highs and lows .",1.0,0.8982699513435364,"the self-serious equilibrium makes its point too [[also]] ; a movie , like life , isn't [[many]] [[joys]] without the highs and lows .",Successful,0.7186969683828063,0.9184769988059998,-44.083438873291016,-44.48788833618164,0.404449462890625,textfooler-197,"the self-serious equilibrium makes its point too well ; a movie , like life , isn't much fun without the highs and lows .","the self-serious equilibrium makes its point too also ; a movie , like life , isn't many joys without the highs and lows ."
312,312,1.0,36.0,1.0,0.03037387132644653,"'if you are in the mood for an intelligent weepy , it can easily worm its way into your [[heart]] . '",0.0,0.8649932742118835,"'if you are in the mood for an intelligent weepy , it can easily worm its way into your [[coeur]] . '",Successful,0.8867047947918724,0.974292814731598,-33.97032928466797,-32.40727996826172,-1.56304931640625,textfooler-312,"'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '","'if you are in the mood for an intelligent weepy , it can easily worm its way into your coeur . '"
640,640,1.0,119.0,1.0,0.002577662467956543,"there is a [[real]] [[subject]] here , and it is [[handled]] with [[intelligence]] and [[care]] .",0.0,0.9988908171653748,"there is a [[hardheaded]] [[subordinated]] here , and it is [[tampered]] with [[sanity]] and [[zorg]] .",Successful,0.3315796151992083,0.4791921377182007,-41.251625061035156,-36.46406555175781,-4.787559509277344,textfooler-640,"there is a real subject here , and it is handled with intelligence and care .","there is a hardheaded subordinated here , and it is tampered with sanity and zorg ."
771,771,1.0,110.0,1.0,0.0007964968681335449,. . . one of the most [[entertaining]] monster [[movies]] in [[ages]] . . .,0.0,0.9924755096435548,. . . one of the most [[distraction]] monster [[cinematographer]] in [[seniority]] . . .,Successful,0.5149732203257935,0.467968761920929,-36.08927917480469,-31.51471710205078,-4.574562072753906,textfooler-771,. . . one of the most entertaining monster movies in ages . . .,. . . one of the most distraction monster cinematographer in seniority . . .
958,958,0.0,68.0,0.0,0.0008710026741027832,"kapur [[fails]] to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .",1.0,0.9990339279174804,"kapur [[overlooking]] to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .",Successful,0.9173176373893104,0.9635785818099976,-38.46076202392578,-35.33373260498047,-3.1270294189453125,textfooler-958,"kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .","kapur overlooking to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) ."
360,360,1.0,116.0,1.0,0.001689314842224121,"as relationships shift , director robert j . siegel [[allows]] the characters to [[inhabit]] their world without cleaving to a [[narrative]] arc .",0.0,0.6202776432037354,"as relationships shift , director robert j . siegel [[license]] the characters to [[stay]] their world without cleaving to a [[prose]] arc .",Successful,0.6350288872373995,0.8522918224334717,-53.20926284790039,-50.43127059936523,-2.777992248535156,textfooler-360,"as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc .","as relationships shift , director robert j . siegel license the characters to stay their world without cleaving to a prose arc ."
714,714,1.0,58.0,1.0,0.0006864070892333982,michel piccoli's [[moving]] performance is this films reason for being .,0.0,0.998078465461731,michel piccoli's [[displaced]] performance is this films reason for being .,Successful,0.7419446627365011,0.9361410140991212,-46.90157699584961,-44.58636093139648,-2.315216064453125,textfooler-714,michel piccoli's moving performance is this films reason for being .,michel piccoli's displaced performance is this films reason for being .
345,345,1.0,65.0,1.0,0.007913768291473389,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of [[charm]] .",0.0,0.9635049700737,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of [[charming]] .",Successful,0.9438872047706456,0.99006450176239,-46.32006454467773,-45.55318069458008,-0.7668838500976562,textfooler-345,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm .","neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charming ."
406,406,1.0,42.0,1.0,0.0016077160835266113,"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 [[manages]] sweetness largely without stickiness .",0.0,0.6034359931945801,"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 [[administration]] sweetness largely without stickiness .",Successful,0.8725129388059689,0.9594427347183228,-50.06795120239258,-49.88067245483398,-0.18727874755859372,textfooler-406,"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .","lovingly photographed in the manner of a golden book sprung to life , stuart little 2 administration sweetness largely without stickiness ."
911,911,0.0,141.0,0.0,0.0009229183197021484,a [[handsome]] but unfulfilling [[suspense]] [[drama]] more [[suited]] to a [[quiet]] evening on pbs than a [[night]] out at an amc .,1.0,0.8843727707862854,a [[brilliant]] but unfulfilling [[retest]] [[tragedy]] more [[adaptable]] to a [[nonviolent]] evening on pbs than a [[dark]] out at an amc .,Successful,0.3845708950626752,0.6860960125923157,-51.33384323120117,-51.42415237426758,0.09030914306640624,textfooler-911,a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .,a brilliant but unfulfilling retest tragedy more adaptable to a nonviolent evening on pbs than a dark out at an amc .
103,103,0.0,48.0,0.0,0.0011747479438781738,"there's no disguising this as one of the [[worst]] films of the summer . or for the year , for that matter .",1.0,0.8629779815673828,"there's no disguising this as one of the [[roughest]] films of the summer . or for the year , for that matter .",Successful,0.8787419089273848,0.9376848936080932,-31.99966049194336,-31.64821052551269,-0.3514499664306641,textfooler-103,"there's no disguising this as one of the worst films of the summer . or for the year , for that matter .","there's no disguising this as one of the roughest films of the summer . or for the year , for that matter ."
611,611,1.0,235.0,1.0,0.0004588365554809568,what emerges is an [[unsettling]] [[picture]] of childhood innocence combined with [[indoctrinated]] prejudice . promises is a compelling [[piece]] that demonstrates just how well [[children]] can [[be]] [[trained]] to live out and carry on their parents' anguish .,0.0,0.5043163299560547,what emerges is an [[disappointing]] [[cinematographer]] of childhood innocence combined with [[foisted]] prejudice . promises is a compelling [[lump]] that demonstrates just how well [[kiddo]] can [[have]] [[staffed]] to live out and carry on their parents' anguish .,Successful,0.6018895079823744,0.843215823173523,-57.40932846069336,-53.04472732543945,-4.364601135253906,textfooler-611,what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish .,what emerges is an disappointing cinematographer of childhood innocence combined with foisted prejudice . promises is a compelling lump that demonstrates just how well kiddo can have staffed to live out and carry on their parents' anguish .
523,523,0.0,245.0,0.0,0.000695347785949707,"the [[nonstop]] [[artifice]] [[ultimately]] [[proves]] [[tiresome]] , with the [[surface]] histrionics [[failing]] to [[compensate]] for the paper-thin characterizations and [[facile]] [[situations]] .",1.0,0.6767779588699341,"the [[steady]] [[thing]] [[subsequently]] [[portrays]] [[irksome]] , with the [[cursory]] histrionics [[idiocy]] to [[netting]] for the paper-thin characterizations and [[simplistic]] [[circumstances]] .",Successful,0.2393311501028496,0.5874506235122681,-47.8399543762207,-45.94313049316406,-1.8968238830566408,textfooler-523,"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .","the steady thing subsequently portrays irksome , with the cursory histrionics idiocy to netting for the paper-thin characterizations and simplistic circumstances ."
373,373,1.0,187.0,1.0,0.00043517351150512695,one of the best of a [[growing]] strain of [[daring]] [[films]] . . . that [[argue]] that any [[sexual]] [[relationship]] that doesn't hurt anyone and works for its [[participants]] is a relationship that is worthy of our respect .,0.0,0.7016569375991821,one of the best of a [[increases]] strain of [[brash]] [[cinematographers]] . . . that [[allegation]] that any [[genital]] [[respect]] that doesn't hurt anyone and works for its [[contributors]] is a relationship that is worthy of our respect .,Successful,0.6060105977161158,0.7748501300811768,-48.98493194580078,-43.07287216186523,-5.912059783935548,textfooler-373,one of the best of a growing strain of daring films . . . that argue that any sexual relationship that doesn't hurt anyone and works for its participants is a relationship that is worthy of our respect .,one of the best of a increases strain of brash cinematographers . . . that allegation that any genital respect that doesn't hurt anyone and works for its contributors is a relationship that is worthy of our respect .
1,1,1.0,142.0,1.0,0.001990973949432373,"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's [[still]] a guilty [[pleasure]] to [[watch]] .",0.0,0.8991808891296387,"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's [[anyway]] a guilty [[placing]] to [[tracked]] .",Successful,0.7363369840938728,0.9014606475830078,-56.29695129394531,-55.19772338867188,-1.0992279052734375,textfooler-1,"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a guilty pleasure to watch .","although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's anyway a guilty placing to tracked ."
450,450,1.0,29.0,1.0,0.009711861610412598,i'm going to give it a marginal [[thumbs]] up . i liked it just enough .,0.0,0.5914776921272278,i'm going to give it a marginal [[mm]] up . i liked it just enough .,Successful,0.8153551038173115,0.8349112868309021,-32.245391845703125,-34.122451782226555,1.8770599365234373,textfooler-450,i'm going to give it a marginal thumbs up . i liked it just enough .,i'm going to give it a marginal mm up . i liked it just enough .
685,685,1.0,39.0,1.0,0.0007919669151306152,". . . strips bible stores of the potential for sanctimoniousness , making them [[meaningful]] for both kids and church-wary adults .",0.0,0.9841570854187012,". . . strips bible stores of the potential for sanctimoniousness , making them [[momentous]] for both kids and church-wary adults .",Successful,0.8725129388059689,0.9404433965682985,-38.559818267822266,-37.87513732910156,-0.6846809387207031,textfooler-685,". . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults .",". . . strips bible stores of the potential for sanctimoniousness , making them momentous for both kids and church-wary adults ."
451,451,1.0,47.0,1.0,0.0051111578941345215,watching spirited away is like watching an eastern [[imagination]] explode .,0.0,0.9978480339050292,watching spirited away is like watching an eastern [[novelty]] explode .,Successful,0.7419446627365011,0.8914253711700441,-42.153804779052734,-41.016414642333984,-1.13739013671875,textfooler-451,watching spirited away is like watching an eastern imagination explode .,watching spirited away is like watching an eastern novelty explode .
926,926,0.0,111.0,0.0,0.0008127093315124513,"if the full monty was a freshman fluke , lucky [[break]] is [cattaneo] sophomore [[slump]] .",1.0,0.8448600769042969,"if the full monty was a freshman fluke , lucky [[adjournment]] is [cattaneo] sophomore [[tumbling]] .",Successful,0.6865065103648591,0.8530823588371277,-53.90835189819336,-49.69688415527344,-4.211467742919922,textfooler-926,"if the full monty was a freshman fluke , lucky break is [cattaneo] sophomore slump .","if the full monty was a freshman fluke , lucky adjournment is [cattaneo] sophomore tumbling ."
416,416,0.0,283.0,0.0,0.0011342763900756836,"the [[connected]] [[stories]] of breitbart and hanussen are [[actually]] [[fascinating]] , but the [[filmmaking]] in [[invincible]] is such that the [[movie]] [[does]] not do them [[justice]] .",1.0,0.9603880643844604,"the [[intertwined]] [[storytelling]] of breitbart and hanussen are [[predominantly]] [[startling]] , but the [[productions]] in [[unrivalled]] is such that the [[filmmaking]] [[desires]] not do them [[judicial]] .",Successful,0.3265250050211476,0.6808022260665894,-54.03681182861328,-50.499961853027344,-3.536849975585937,textfooler-416,"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .","the intertwined storytelling of breitbart and hanussen are predominantly startling , but the productions in unrivalled is such that the filmmaking desires not do them judicial ."
