,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type,bleu,sem,acpt_per,acpt_orig,acpt,id,original_text_raw,perturbed_text_raw
324,1.0,855.0,1.0,0.0012097954750061035,"director lee has a true [[cinematic]] knack , but it's also [[nice]] to see a movie with its [[heart]] so [[thoroughly]] , unabashedly on its sleeve .",0.0,0.8810784220695496,"director lee has a true [[kino]] knack , but it's also [[gentil]] to see a movie with its [[coeur]] so [[conscientiously]] , unabashedly on its sleeve .",Successful,0.6090598953975521,0.8327111005783081,-48.384971618652344,-47.30242919921875,-1.0825424194335938,iga-324,"director lee has a true cinematic knack , but it's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .","director lee has a true kino knack , but it's also gentil to see a movie with its coeur so conscientiously , unabashedly on its sleeve ."
325,0.0,2811.0,0.0,0.0017948150634765625,the [[uneven]] [[movie]] does have its charms and its [[funny]] moments but not [[quite]] [[enough]] of them .,0.0,0.006480872631072998,the [[ragged]] [[cine]] does have its charms and its [[wry]] moments but not [[very]] [[befitting]] of them .,Failed,,,,,,iga-325,the uneven movie does have its charms and its funny moments but not quite enough of them .,the ragged cine does have its charms and its wry moments but not very befitting of them .
326,0.0,1.0,1.0,0.8861185312271118,does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,1.0,0.8861185312271118,does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,Skipped,,,,,,iga-326,does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?
327,1.0,1.0,0.0,0.837459146976471,"saved from being merely way-cool by a basic , credible compassion .",0.0,0.837459146976471,"saved from being merely way-cool by a basic , credible compassion .",Skipped,,,,,,iga-327,"saved from being merely way-cool by a basic , credible compassion .","saved from being merely way-cool by a basic , credible compassion ."
328,0.0,715.0,0.0,0.0005913972854614258,"the [[exploitative]] , clumsily [[staged]] violence overshadows [[everything]] , [[including]] most of the actors .",0.0,0.373113214969635,"the [[exploiter]] , clumsily [[orchestrated]] violence overshadows [[together]] , [[understands]] most of the actors .",Failed,,,,,,iga-328,"the exploitative , clumsily staged violence overshadows everything , including most of the actors .","the exploiter , clumsily orchestrated violence overshadows together , understands most of the actors ."
329,0.0,245.0,0.0,0.0011771321296691895,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a [[mundane]] soap opera .,1.0,0.9995579719543456,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a [[worldly]] soap opera .,Successful,0.8725129388059689,0.9632201194763184,-33.79612350463867,-33.941062927246094,0.14493942260742188,iga-329,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,this director's cut -- which adds 51 minutes -- takes a great film and turns it into a worldly soap opera .
330,0.0,1513.0,0.0,0.0010510087013244627,feels more like a [[rejected]] x-files episode than a [[credible]] [[account]] of a [[puzzling]] real-life happening .,0.0,0.0017969608306884766,feels more like a [[refused]] x-files episode than a [[reliability]] [[gl]] of a [[unnerving]] real-life happening .,Failed,,,,,,iga-330,feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,feels more like a refused x-files episode than a reliability gl of a unnerving real-life happening .
331,0.0,1527.0,0.0,0.002129435539245605,"as his circle of friends [[keeps]] getting smaller one of the characters in long time [[dead]] says 'i'm telling you , this is f * * * ed' . [[maybe]] he was reading the minds of the [[audience]] .",1.0,0.9185473918914796,"as his circle of friends [[keep]] getting smaller one of the characters in long time [[death]] says 'i'm telling you , this is f * * * ed' . [[may]] he was reading the minds of the [[readership]] .",Successful,0.7426911089691813,0.881399393081665,-51.32244110107422,-49.77598190307617,-1.5464591979980469,iga-331,"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .","as his circle of friends keep getting smaller one of the characters in long time death says 'i'm telling you , this is f * * * ed' . may he was reading the minds of the readership ."
332,0.0,545.0,0.0,0.0005832910537719728,it's so downbeat and [[nearly]] humorless that it becomes a chore to sit through -- [[despite]] some first-rate performances by its lead .,1.0,0.9906814098358154,it's so downbeat and [[hardly]] humorless that it becomes a chore to sit through -- [[nonetheless]] some first-rate performances by its lead .,Successful,0.7522135016840221,0.9240295886993408,-42.23772048950195,-39.53757095336914,-2.7001495361328125,iga-332,it's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .,it's so downbeat and hardly humorless that it becomes a chore to sit through -- nonetheless some first-rate performances by its lead .
333,1.0,1217.0,1.0,0.0004743337631225586,"a journey spanning [[nearly]] three decades of bittersweet camaraderie and [[history]] , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both [[continue]] to negotiate their imperfect , love-hate relationship .",0.0,0.9740020036697388,"a journey spanning [[scarcely]] three decades of bittersweet camaraderie and [[histories]] , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both [[incessant]] to negotiate their imperfect , love-hate relationship .",Successful,0.8214148133558952,0.954509437084198,-50.19253158569336,-45.67280197143555,-4.5197296142578125,iga-333,"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .","a journey spanning scarcely three decades of bittersweet camaraderie and histories , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both incessant to negotiate their imperfect , love-hate relationship ."
334,0.0,4.0,0.0,0.0004187226295471192,strident and inelegant in its 'message-movie' [[posturing]] .,0.0,0.0013123154640197756,strident and inelegant in its 'message-movie' [[grandstanding]] .,Failed,,,,,,iga-334,strident and inelegant in its 'message-movie' posturing .,strident and inelegant in its 'message-movie' grandstanding .
335,0.0,186.0,0.0,0.010041773319244385,"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't [[yet]] coordinated his own dv poetry with the beat he hears in his soul .",1.0,0.9987723231315612,"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't [[but]] coordinated his own dv poetry with the beat he hears in his soul .",Successful,0.9095930632220222,0.9919475317001343,-43.464317321777344,-42.31678009033203,-1.1475372314453125,iga-335,"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet coordinated his own dv poetry with the beat he hears in his soul .","the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't but coordinated his own dv poetry with the beat he hears in his soul ."
336,0.0,3305.0,0.0,0.0009646415710449221,"the [[santa]] [[clause]] 2 is a barely [[adequate]] [[babysitter]] for older [[kids]] , but i've [[got]] to give it [[thumbs]] down .",0.0,0.04709398746490479,"the [[saint]] [[stipulation]] 2 is a barely [[suffice]] [[sitter]] for older [[minors]] , but i've [[obtains]] to give it [[millimeters]] down .",Failed,,,,,,iga-336,"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .","the saint stipulation 2 is a barely suffice sitter for older minors , but i've obtains to give it millimeters down ."
337,0.0,1.0,1.0,0.6646935939788818,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,1.0,0.6646935939788818,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,Skipped,,,,,,iga-337,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .
338,1.0,468.0,1.0,0.0008019804954528809,"pratfalls aside , barbershop gets its greatest play from the [[timeless]] spectacle of people really talking to each other .",0.0,0.8972916603088379,"pratfalls aside , barbershop gets its greatest play from the [[bottomless]] spectacle of people really talking to each other .",Successful,0.8578928092681435,0.9047535061836243,-41.622802734375,-40.426883697509766,-1.1959190368652344,iga-338,"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .","pratfalls aside , barbershop gets its greatest play from the bottomless spectacle of people really talking to each other ."
339,0.0,230.0,0.0,0.00038504600524902333,"a so-so , made-for-tv something posing as a [[real]] [[movie]] .",0.0,0.0009427666664123537,"a so-so , made-for-tv something posing as a [[authentic]] [[cinema]] .",Failed,,,,,,iga-339,"a so-so , made-for-tv something posing as a real movie .","a so-so , made-for-tv something posing as a authentic cinema ."
340,1.0,252.0,1.0,0.0006858110427856445,"steers , in his feature film debut , has [[created]] a [[brilliant]] [[motion]] picture .",0.0,0.5252524018287659,"steers , in his feature film debut , has [[creating]] a [[glossy]] [[motions]] picture .",Successful,0.6100034457014365,0.7825770974159241,-42.202816009521484,-43.996856689453125,1.7940406799316406,iga-340,"steers , in his feature film debut , has created a brilliant motion picture .","steers , in his feature film debut , has creating a glossy motions picture ."
341,0.0,1.0,1.0,0.995749831199646,the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,1.0,0.995749831199646,the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,Skipped,,,,,,iga-341,the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .
342,1.0,393.0,1.0,0.0006408095359802246,"laugh-out-loud lines , adorably ditsy but heartfelt performances , and [[sparkling]] , bittersweet dialogue that [[cuts]] to the chase of the modern girl's dilemma .",0.0,0.8774742484092712,"laugh-out-loud lines , adorably ditsy but heartfelt performances , and [[carbonate]] , bittersweet dialogue that [[reductions]] to the chase of the modern girl's dilemma .",Successful,0.7749224723289705,0.8982264995574951,-44.932884216308594,-44.984474182128906,0.0515899658203125,iga-342,"laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl's dilemma .","laugh-out-loud lines , adorably ditsy but heartfelt performances , and carbonate , bittersweet dialogue that reductions to the chase of the modern girl's dilemma ."
343,0.0,76.0,0.0,0.000632941722869873,spy-vs . -spy action flick with antonio banderas and lucy liu [[never]] comes together .,1.0,0.9986552596092224,spy-vs . -spy action flick with antonio banderas and lucy liu [[jamais]] comes together .,Successful,0.8003203203844999,0.9791151285171509,-49.351810455322266,-49.71023941040039,0.358428955078125,iga-343,spy-vs . -spy action flick with antonio banderas and lucy liu never comes together .,spy-vs . -spy action flick with antonio banderas and lucy liu jamais comes together .
344,0.0,1013.0,0.0,0.0007861852645874022,this is an insultingly inept and [[artificial]] examination of [[grief]] and its [[impacts]] [[upon]] the relationships of the survivors .,1.0,0.6774222254753113,this is an insultingly inept and [[contrived]] examination of [[remorse]] and its [[influenced]] [[subsequently]] the relationships of the survivors .,Successful,0.5305903666964891,0.7446808218955994,-48.17715072631836,-46.6499137878418,-1.5272369384765625,iga-344,this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,this is an insultingly inept and contrived examination of remorse and its influenced subsequently the relationships of the survivors .
345,1.0,496.0,1.0,0.007913768291473389,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of [[charm]] .",0.0,0.9978209137916564,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of [[amulet]] .",Successful,0.9438872047706457,0.954623818397522,-46.801185607910156,-45.55318069458008,-1.2480049133300781,iga-345,"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm .","neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of amulet ."
346,1.0,2821.0,1.0,0.0006192922592163086,"performances are [[potent]] , and the women's [[stories]] are [[ably]] intercut and [[involving]] .",1.0,0.0017963647842407227,"performances are [[vigorous]] , and the women's [[historian]] are [[skilfully]] intercut and [[implicate]] .",Failed,,,,,,iga-346,"performances are potent , and the women's stories are ably intercut and involving .","performances are vigorous , and the women's historian are skilfully intercut and implicate ."
347,0.0,42.0,0.0,0.0009043216705322266,". . . a ho-hum affair , always watchable yet [[hardly]] memorable .",1.0,0.9976350665092468,". . . a ho-hum affair , always watchable yet [[virtually]] memorable .",Successful,0.7910665071754358,0.928756833076477,-35.97815704345703,-35.357276916503906,-0.620880126953125,iga-347,". . . a ho-hum affair , always watchable yet hardly memorable .",". . . a ho-hum affair , always watchable yet virtually memorable ."
348,1.0,1487.0,1.0,0.0024992823600769047,"ice [[age]] won't drop your jaw , but it will [[warm]] your [[heart]] , and i'm [[giving]] it a [[strong]] [[thumbs]] up .",0.0,0.5850911140441895,"ice [[elderly]] won't drop your jaw , but it will [[soured]] your [[quid]] , and i'm [[afford]] it a [[emphatic]] [[inches]] up .",Successful,0.41891649471076986,0.6599196195602417,-54.675228118896484,-46.65196990966797,-8.023258209228516,iga-348,"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up .","ice elderly won't drop your jaw , but it will soured your quid , and i'm afford it a emphatic inches up ."
349,1.0,1502.0,1.0,0.0003752708435058594,"a [[brilliant]] , [[absurd]] collection of vignettes that , in their own [[idiosyncratic]] way , sum up the strange horror of life in the new millennium .",0.0,0.9991683363914491,"a [[glossy]] , [[stupid]] collection of vignettes that , in their own [[symptomatic]] way , sum up the strange horror of life in the new millennium .",Successful,0.756896227518374,0.8982129096984863,-37.672306060791016,-35.86634826660156,-1.8059577941894531,iga-349,"a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .","a glossy , stupid collection of vignettes that , in their own symptomatic way , sum up the strange horror of life in the new millennium ."
350,0.0,128.0,0.0,0.011807262897491457,the master of disguise is awful . it's pauly shore [[awful]] . don't say you weren't warned .,1.0,0.9982091784477234,the master of disguise is awful . it's pauly shore [[harrowing]] . don't say you weren't warned .,Successful,0.8394327083733336,0.9369323253631592,-38.115638732910156,-38.69098663330078,0.575347900390625,iga-350,the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,the master of disguise is awful . it's pauly shore harrowing . don't say you weren't warned .
351,1.0,678.0,1.0,0.0017386078834533694,"scherfig , the writer-director , has [[made]] a [[film]] so unabashedly hopeful that it actually makes the [[heart]] soar . [[yes]] , soar .",0.0,0.9848248958587646,"scherfig , the writer-director , has [[executed]] a [[cine]] so unabashedly hopeful that it actually makes the [[nub]] soar . [[yup]] , soar .",Successful,0.5672254631483793,0.7985012531280518,-48.780311584472656,-46.12213134765625,-2.6581802368164062,iga-351,"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar .","scherfig , the writer-director , has executed a cine so unabashedly hopeful that it actually makes the nub soar . yup , soar ."
352,0.0,3868.0,0.0,0.0005028247833251953,[[yet]] another self-consciously overwritten story about a rag-tag [[bunch]] of would-be [[characters]] that team up for a can't-miss [[heist]] -- only to have it all [[go]] [[wrong]] .,1.0,0.7484927773475647,[[notwithstanding]] another self-consciously overwritten story about a rag-tag [[bands]] of would-be [[idiosyncrasies]] that team up for a can't-miss [[larceny]] -- only to have it all [[partir]] [[wicked]] .,Successful,0.5608477095443869,0.6658906936645508,-47.21988296508789,-45.179786682128906,-2.0400962829589844,iga-352,yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,notwithstanding another self-consciously overwritten story about a rag-tag bands of would-be idiosyncrasies that team up for a can't-miss larceny -- only to have it all partir wicked .
353,1.0,580.0,1.0,0.0011343955993652346,there's no [[denying]] that burns is a [[filmmaker]] with a bright [[future]] ahead of him .,0.0,0.9841353297233582,there's no [[dismissing]] that burns is a [[director]] with a bright [[next]] ahead of him .,Successful,0.40455335578511065,0.7448927760124207,-44.88319396972656,-44.404319763183594,-0.47887420654296875,iga-353,there's no denying that burns is a filmmaker with a bright future ahead of him .,there's no dismissing that burns is a director with a bright next ahead of him .
354,1.0,1014.0,1.0,0.002846717834472656,the film was [[immensely]] enjoyable [[thanks]] to great performances by both steve buscemi and rosario dawson . . .,0.0,0.9707515239715576,the film was [[overly]] enjoyable [[thank]] to great performances by both steve buscemi and rosario dawson . . .,Successful,0.744373319312051,0.9555320143699646,-49.413536071777344,-47.71488571166992,-1.6986503601074219,iga-354,the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,the film was overly enjoyable thank to great performances by both steve buscemi and rosario dawson . . .
355,0.0,226.0,0.0,0.001210629940032959,characterisation has been [[sacrificed]] for the [[sake]] of spectacle .,0.0,0.03537851572036743,characterisation has been [[culled]] for the [[surname]] of spectacle .,Failed,,,,,,iga-355,characterisation has been sacrificed for the sake of spectacle .,characterisation has been culled for the surname of spectacle .
356,1.0,3118.0,1.0,0.0010136961936950684,"tully is worth a [[look]] for its true-to-life [[characters]] , its sensitive acting , its unadorned [[view]] of [[rural]] life and the [[subtle]] direction of first-timer hilary [[birmingham]] .",0.0,0.605353593826294,"tully is worth a [[glance]] for its true-to-life [[attribute]] , its sensitive acting , its unadorned [[avis]] of [[agricultural]] life and the [[weak]] direction of first-timer hilary [[nottingham]] .",Successful,0.454333387833201,0.7305384874343872,-52.746219635009766,-50.68599319458008,-2.0602264404296875,iga-356,"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .","tully is worth a glance for its true-to-life attribute , its sensitive acting , its unadorned avis of agricultural life and the weak direction of first-timer hilary nottingham ."
357,0.0,935.0,0.0,0.0017181634902954102,"such a premise is ripe for all manner of [[lunacy]] , but kaufman and gondry [[rarely]] seem sure of where it should go .",1.0,0.82688969373703,"such a premise is ripe for all manner of [[madness]] , but kaufman and gondry [[sometimes]] seem sure of where it should go .",Successful,0.7641254083103469,0.8970080614089966,-45.12954330444336,-44.280860900878906,-0.8486824035644531,iga-357,"such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .","such a premise is ripe for all manner of madness , but kaufman and gondry sometimes seem sure of where it should go ."
358,0.0,1386.0,0.0,0.00077056884765625,"deuces wild [[treads]] [[heavily]] into romeo and juliet/west side [[story]] territory , where it plainly has no [[business]] going .",1.0,0.9607074856758118,"deuces wild [[caterpillars]] [[acutely]] into romeo and juliet/west side [[narrative]] territory , where it plainly has no [[enterprising]] going .",Successful,0.5305903666964891,0.7516570687294006,-54.493377685546875,-52.552635192871094,-1.9407424926757812,iga-358,"deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going .","deuces wild caterpillars acutely into romeo and juliet/west side narrative territory , where it plainly has no enterprising going ."
359,1.0,1.0,0.0,0.8861980438232422,"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",0.0,0.8861980438232422,"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",Skipped,,,,,,iga-359,"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .","sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too ."
360,1.0,355.0,1.0,0.001689314842224121,"as relationships shift , director robert j . siegel [[allows]] the [[characters]] to inhabit their world [[without]] cleaving to a [[narrative]] arc .",0.0,0.8776822686195374,"as relationships shift , director robert j . siegel [[permitting]] the [[character]] to inhabit their world [[unless]] cleaving to a [[story]] arc .",Successful,0.5440577076934588,0.8528354167938232,-53.93922805786133,-52.615360260009766,-1.3238677978515625,iga-360,"as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc .","as relationships shift , director robert j . siegel permitting the character to inhabit their world unless cleaving to a story arc ."
361,0.0,4504.0,0.0,0.0006798505783081055,"[[shame]] on [[writer]]/director vicente aranda for making a florid biopic about [[mad]] queens , obsessive relationships , and [[rampant]] adultery so [[dull]] .",1.0,0.8180121183395386,"[[embarrass]] on [[novelist]]/director vicente aranda for making a florid biopic about [[deranged]] queens , obsessive relationships , and [[interminable]] adultery so [[somber]] .",Successful,0.5447867160385158,0.8785271644592285,-58.044036865234375,-55.905357360839844,-2.1386795043945312,iga-361,"shame on writer/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull .","embarrass on novelist/director vicente aranda for making a florid biopic about deranged queens , obsessive relationships , and interminable adultery so somber ."
362,0.0,468.0,0.0,0.006528973579406738,[[cherish]] would've worked a [[lot]] better had it been a [[short]] film .,1.0,0.7233551144599915,[[invaluable]] would've worked a [[afar]] better had it been a [[concise]] film .,Successful,0.4250281413416978,0.716598629951477,-45.07392883300781,-40.320701599121094,-4.753227233886719,iga-362,cherish would've worked a lot better had it been a short film .,invaluable would've worked a afar better had it been a concise film .
363,0.0,220.0,0.0,0.001389622688293457,one of the [[worst]] movies of the year . . . . watching it was [[painful]] .,1.0,0.9979780912399292,one of the [[toughest]] movies of the year . . . . watching it was [[painstaking]] .,Successful,0.708587641194393,0.738483190536499,-36.22364807128906,-32.12797546386719,-4.095672607421875,iga-363,one of the worst movies of the year . . . . watching it was painful .,one of the toughest movies of the year . . . . watching it was painstaking .
364,0.0,231.0,0.0,0.0021378397941589355,this 90-minute dud [[could]] pass for mike tyson's [[e]] ! true hollywood [[story]] .,1.0,0.9979183077812196,this 90-minute dud [[ca]] pass for mike tyson's [[f]] ! true hollywood [[storytelling]] .,Successful,0.33649324423301513,0.8682745695114136,-48.27554702758789,-48.131080627441406,-0.14446640014648438,iga-364,this 90-minute dud could pass for mike tyson's e ! true hollywood story .,this 90-minute dud ca pass for mike tyson's f ! true hollywood storytelling .
365,1.0,1.0,0.0,0.9984938502311708,the modern remake of dumas's story is long on narrative and ( too ) short on action .,0.0,0.9984938502311708,the modern remake of dumas's story is long on narrative and ( too ) short on action .,Skipped,,,,,,iga-365,the modern remake of dumas's story is long on narrative and ( too ) short on action .,the modern remake of dumas's story is long on narrative and ( too ) short on action .
366,1.0,116.0,1.0,0.0016220808029174805,old-fashioned but [[thoroughly]] satisfying [[entertainment]] .,1.0,0.0056206583976745605,old-fashioned but [[strictly]] satisfying [[distraction]] .,Failed,,,,,,iga-366,old-fashioned but thoroughly satisfying entertainment .,old-fashioned but strictly satisfying distraction .
367,1.0,167.0,1.0,0.0010467767715454102,[[sex]] with [[strangers]] is [[fascinating]] . . .,1.0,0.2720143795013428,[[indecency]] with [[extraterrestrial]] is [[interesting]] . . .,Failed,,,,,,iga-367,sex with strangers is fascinating . . .,indecency with extraterrestrial is interesting . . .
368,1.0,17.0,1.0,0.061911463737487786,one of the funnier [[movies]] in town .,0.0,0.8827771544456482,one of the funnier [[kino]] in town .,Successful,0.5,0.6739159226417542,-35.97914123535156,-33.24916458129883,-2.7299766540527344,iga-368,one of the funnier movies in town .,one of the funnier kino in town .
369,1.0,895.0,1.0,0.0016780495643615725,"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical [[dramatic]] animated feature , nor a hip , contemporary , in-jokey [[one]] . it's sort of in-between , and it [[works]] .",0.0,0.9962887763977052,"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical [[noteworthy]] animated feature , nor a hip , contemporary , in-jokey [[uno]] . it's sort of in-between , and it [[artworks]] .",Successful,0.8369855844356818,0.9179241061210632,-50.045291900634766,-49.5553092956543,-0.48998260498046875,iga-369,"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .","the early and middle passages are surprising in how much they engage and even touch us . this is not a classical noteworthy animated feature , nor a hip , contemporary , in-jokey uno . it's sort of in-between , and it artworks ."
370,0.0,415.0,0.0,0.002268731594085693,feels [[strangely]] [[hollow]] at its emotional core .,1.0,0.9990091919898988,feels [[marvelously]] [[empties]] at its emotional core .,Successful,0.5410822690539396,0.7997750639915466,-44.81855010986328,-40.115867614746094,-4.7026824951171875,iga-370,feels strangely hollow at its emotional core .,feels marvelously empties at its emotional core .
371,1.0,397.0,1.0,0.00268632173538208,kinnear . . . [[gives]] his best screen performance with an oddly [[winning]] portrayal of one of life's ultimate losers .,0.0,0.9876758456230164,kinnear . . . [[prescribes]] his best screen performance with an oddly [[win]] portrayal of one of life's ultimate losers .,Successful,0.7242447986095324,0.9520787000656128,-43.7325439453125,-41.425811767578125,-2.306732177734375,iga-371,kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . prescribes his best screen performance with an oddly win portrayal of one of life's ultimate losers .
372,1.0,1581.0,1.0,0.0003907084465026856,"[[elegantly]] produced and expressively performed , the six musical [[numbers]] crystallize [[key]] plot [[moments]] into minutely detailed [[wonders]] of dreamlike [[ecstasy]] .",0.0,0.7221789956092834,"[[stylishly]] produced and expressively performed , the six musical [[digits]] crystallize [[overriding]] plot [[dated]] into minutely detailed [[honeys]] of dreamlike [[bliss]] .",Successful,0.4226108216696222,0.7637635469436646,-55.98420333862305,-51.3334846496582,-4.650718688964844,iga-372,"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .","stylishly produced and expressively performed , the six musical digits crystallize overriding plot dated into minutely detailed honeys of dreamlike bliss ."
373,1.0,6071.0,1.0,0.00043517351150512695,one of the [[best]] of a growing [[strain]] of [[daring]] films . . . that argue that any sexual [[relationship]] that doesn't hurt anyone and works for its [[participants]] is a relationship that is [[worthy]] of our [[respect]] .,0.0,0.8529908061027527,one of the [[higher]] of a growing [[tension]] of [[plucky]] films . . . that argue that any sexual [[liaisons]] that doesn't hurt anyone and works for its [[attendees]] is a relationship that is [[reputable]] of our [[regard]] .,Successful,0.5492956531430826,0.7998225688934326,-50.30173110961914,-44.89152908325195,-5.4102020263671875,iga-373,one of the best of a growing strain of daring films . . . that argue that any sexual relationship that doesn't hurt anyone and works for its participants is a relationship that is worthy of our respect .,one of the higher of a growing tension of plucky films . . . that argue that any sexual liaisons that doesn't hurt anyone and works for its attendees is a relationship that is reputable of our regard .
374,1.0,650.0,1.0,0.0038514137268066406,"a pretty [[funny]] movie , with most of the humor coming , as before , from the [[incongruous]] but chemically [[perfect]] teaming of crystal and de [[niro]] .",0.0,0.99921715259552,"a pretty [[bizarre]] movie , with most of the humor coming , as before , from the [[unfit]] but chemically [[faultless]] teaming of crystal and de [[deniro]] .",Successful,0.6522154396345295,0.8662542700767517,-49.70325469970703,-47.69366455078125,-2.0095901489257812,iga-374,"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .","a pretty bizarre movie , with most of the humor coming , as before , from the unfit but chemically faultless teaming of crystal and de deniro ."
375,1.0,204.0,1.0,0.0011470317840576172,in visual [[fertility]] treasure [[planet]] [[rivals]] the top japanese animations of recent vintage .,0.0,0.5114903450012207,in visual [[procreation]] treasure [[planets]] [[competitor]] the top japanese animations of recent vintage .,Successful,0.5757575636202255,0.8403744101524353,-46.402591705322266,-47.14469909667969,0.7421073913574219,iga-375,in visual fertility treasure planet rivals the top japanese animations of recent vintage .,in visual procreation treasure planets competitor the top japanese animations of recent vintage .
376,1.0,612.0,1.0,0.0011605620384216306,"a [[highly]] watchable , giggly [[little]] [[story]] with a sweet edge to it .",0.0,0.9834139347076416,"a [[severely]] watchable , giggly [[minimal]] [[storytelling]] with a sweet edge to it .",Successful,0.5445178846139404,0.8094483613967896,-45.025001525878906,-43.45945358276367,-1.5655479431152344,iga-376,"a highly watchable , giggly little story with a sweet edge to it .","a severely watchable , giggly minimal storytelling with a sweet edge to it ."
377,1.0,478.0,1.0,0.0012571215629577635,"maryam is a [[small]] film , but it offers large [[rewards]] .",0.0,0.7332887649536133,"maryam is a [[klein]] film , but it offers large [[primes]] .",Successful,0.5452469119630863,0.7570563554763794,-44.08378219604492,-40.45519256591797,-3.628589630126953,iga-377,"maryam is a small film , but it offers large rewards .","maryam is a klein film , but it offers large primes ."
